id,company_name,signal_type,source,source_url,product_match,sector,score,confidence,keywords_summary,territory,sales_officer,keywords_matched,raw_data,discovered_at,status,notes
139,Indian Oil Corporation Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7954699,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Odisha""}",2025-10-11 00:00:00,NEW,
358,Ambuja Cements Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/4001214,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for new facility"", ""location"": ""Gujarat""}",2025-09-08 00:00:00,NEW,
253,Hindalco Industries,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/3432405,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for cleaning operations"", ""location"": ""Andhra Pradesh""}",2025-08-25 00:00:00,NEW,
207,Reliance Industries Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/2493128,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for backup power"", ""location"": ""Jharkhand""}",2025-08-05 00:00:00,NEW,
299,Reliance Industries Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/2748126,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Rajasthan""}",2025-08-02 00:00:00,NEW,
461,Delhi Metro Rail Corporation,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7674232,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Karnataka""}",2025-07-26 00:00:00,NEW,
275,Ultratech Cement Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7606689,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for cleaning operations"", ""location"": ""Gujarat""}",2025-04-10 00:00:00,NEW,
342,ACC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8003773,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for cleaning operations"", ""location"": ""Jharkhand""}",2025-03-20 00:00:00,NEW,
395,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8587389,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for backup power"", ""location"": ""Chhattisgarh""}",2025-03-10 00:00:00,NEW,
34,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/9106667,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for backup power"", ""location"": ""Punjab""}",2025-03-02 00:00:00,NEW,
513,Indian Oil Corporation Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/2300390,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Karnataka""}",2025-02-13 00:00:00,NEW,
157,National Highways Authority of India,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5112960,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Punjab""}",2025-02-01 00:00:00,NEW,
252,ACC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5032436,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Punjab""}",2025-01-30 00:00:00,NEW,
264,Indian Oil Corporation Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/9381315,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for cleaning operations"", ""location"": ""Gujarat""}",2025-01-25 00:00:00,NEW,
122,Aarti Industries,Credit Rating Rationale,CARE,https://www.careratings.com/aarti,Furnace Oil & LDO,Chemicals,63.0,90.0,No keywords,West Region,SO_WEST_01,{},"{""full_rationale"": ""The bank facilities are rated for the upcoming greenfield project in Gujarat. The chemical manufacturing unit calls for installation of new thermic fluid heaters and boilers."", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}], ""derived_products"": [""Furnace Oil & LDO""]}",2026-02-08 09:10:03.555147,NEW,
121,Balrampur Chini Mills,Credit Rating Rationale,ICRA,https://www.icra.in/ratings/balrampur,Furnace Oil & LDO,Agro-Processing,63.0,90.0,No keywords,Unassigned,,{},"{""full_rationale"": ""The rating upgrade reflects the capacity expansion of the sugar unit and the setting up of limits for the new distillery plant which will require molasses handling and steam generation."", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}, {""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}], ""derived_products"": [""Furnace Oil & LDO"", ""Bio-Fuels / Sulphur""]}",2026-02-08 09:10:03.555142,NEW,
120,Dilip Buildcon Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/ratings/dilip-buildcon,Bitumen & HSD,Infrastructure,63.0,90.0,No keywords,West Region,SO_WEST_01,{},"{""full_rationale"": ""The rating factors in the upcoming loan for 4-laning of NH-44 highway project in Karnataka. The project involves road widening and bituminous concreting over 120 km."", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}], ""derived_products"": [""Bitumen & HSD""]}",2026-02-08 09:10:03.555111,NEW,
306,Shapoorji Pallonji,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=16066,Furnace Oil & LDO,Industrial,54.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",East Region,SO_EAST_01,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the term loan facility for the greenfield project at West Bengal. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""West Bengal"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2026-01-19 00:00:00,NEW,
391,Tata Steel Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/tata-steel-ltd_8909.html,Bitumen & HSD,Industrial,53.0,90.0,CTO [regulatory_events],Unassigned,,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the road widening project at Andhra Pradesh. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Andhra Pradesh"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2026-02-07 00:00:00,NEW,
411,Grasim Industries Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=29394,Bio-Fuels / Sulphur,Industrial,48.0,90.0,"NIT, Expansion, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the capacity expansion of the sugar unit at Rajasthan. The setup requires molasses handling and steam generation."", ""location"": ""Rajasthan"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2026-01-11 00:00:00,NEW,
512,Delhi Metro Rail Corporation,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=98700,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Madhya Pradesh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Madhya Pradesh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2026-01-07 00:00:00,NEW,
21,Larsen & Toubro Ltd,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/larsen-&-toubro-ltd.pdf,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Rajasthan. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Rajasthan"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-11-14 00:00:00,NEW,
186,Shapoorji Pallonji,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=72911,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",North Region,SO_NORTH_01,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Delhi. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Delhi"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-11-06 00:00:00,NEW,
336,Shapoorji Pallonji,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/shapoorji-pallonji.pdf,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",North Region,SO_NORTH_01,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the greenfield project at Delhi. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Delhi"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-10-20 00:00:00,NEW,
144,Ultratech Cement Ltd,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/ultratech-cement-ltd.pdf,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Haryana. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Haryana"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-10-12 00:00:00,NEW,
86,Indian Oil Corporation Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=69458,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Uttar Pradesh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Uttar Pradesh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-09-17 00:00:00,NEW,
278,Vedanta Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/vedanta-ltd_1778.html,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",East Region,SO_EAST_01,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the greenfield project at Odisha. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Odisha"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-09-05 00:00:00,NEW,
53,Ambuja Cements Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=51169,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Haryana. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Haryana"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-08-17 00:00:00,NEW,
201,Grasim Industries Ltd,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/grasim-industries-ltd.pdf,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Jharkhand. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Jharkhand"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-07-03 00:00:00,NEW,
66,PWD Maharashtra,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/pwd-maharashtra_5397.html,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the greenfield project at Madhya Pradesh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Madhya Pradesh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-05-11 00:00:00,NEW,
359,Tata Steel Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/tata-steel-ltd_9043.html,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the greenfield project at Madhya Pradesh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Madhya Pradesh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-04-18 00:00:00,NEW,
457,Vedanta Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/vedanta-ltd_9451.html,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the term loan facility for the greenfield project at Andhra Pradesh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Andhra Pradesh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-03-23 00:00:00,NEW,
218,Gammon India,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=42219,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the greenfield project at Uttar Pradesh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Uttar Pradesh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-03-17 00:00:00,NEW,
246,JSW Steel Ltd,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/jsw-steel-ltd.pdf,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the greenfield project at Jharkhand. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Jharkhand"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-03-16 00:00:00,NEW,
23,NTPC Ltd,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/ntpc-ltd.pdf,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the term loan facility for the greenfield project at Chhattisgarh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Chhattisgarh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-02-04 00:00:00,NEW,
360,Tata Power Company Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/tata-power-company-ltd_1604.html,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",East Region,SO_EAST_01,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at West Bengal. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""West Bengal"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-01-24 00:00:00,NEW,
447,NTPC Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/ntpc-ltd_1210.html,Lubricants & Fuel Oil,Industrial,44.0,90.0,"NIT, CTO [regulatory_events]",North Region,SO_NORTH_01,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the term loan facility for the new textile unit at Delhi. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Delhi"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2026-01-26 00:00:00,NEW,
426,Hindalco Industries,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=26610,Bitumen & HSD,Industrial,44.0,90.0,CTO [regulatory_events],South Region,SO_SOUTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the road widening project at Tamil Nadu. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Tamil Nadu"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2026-01-19 00:00:00,NEW,
412,Tata Power Company Ltd,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/tata-power-company-ltd.pdf,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",West Region,SO_WEST_01,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the capacity expansion of the sugar unit at Gujarat. The setup requires molasses handling and steam generation."", ""location"": ""Gujarat"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2026-01-01 00:00:00,NEW,
515,Vedanta Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/vedanta-ltd_9526.html,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the capacity expansion of the sugar unit at Rajasthan. The setup requires molasses handling and steam generation."", ""location"": ""Rajasthan"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2025-12-25 00:00:00,NEW,
