id,company_name,signal_type,source,source_url,product_match,sector,score,confidence,keywords_summary,territory,sales_officer,keywords_matched,raw_data,discovered_at,status,notes
110,Tata Steel Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/524914_110.pdf,Solvents,Industrial,48.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1000 Crore CAPEX for 40% capacity expansion in Chemical processing"", ""location"": ""Karnataka"", ""capacity_increase_pct"": 40.0, ""capex_cr"": 1000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 40.0}",2026-01-11 00:00:00,NEW,
102,NTPC Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/NTPC-Ltd/U44178AN2026PTC767888,Bitumen & HSD,Industrial,45.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of infrastructure development, road construction, highway projects."", ""location"": ""Andhra Pradesh"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Construction Machinery""]}",2025-12-05 00:00:00,NEW,
99,Larsen & Toubro Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Larsen-&-Toubro-Ltd/U80029RA2026PTC501305,Bitumen & HSD,Industrial,45.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b9100.0 Cr Capital. Objects: To carry on the business of infrastructure development, road construction, highway projects."", ""location"": ""Rajasthan"", ""authorized_capital_cr"": 100.0, ""inferred_needs"": [""Construction Machinery""]}",2025-11-22 00:00:00,NEW,
21,Larsen & Toubro Ltd,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/larsen-&-toubro-ltd.pdf,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Rajasthan. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Rajasthan"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-11-14 00:00:00,NEW,
86,Indian Oil Corporation Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=69458,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Uttar Pradesh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Uttar Pradesh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-09-17 00:00:00,NEW,
53,Ambuja Cements Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=51169,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the greenfield project at Haryana. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Haryana"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-08-17 00:00:00,NEW,
6,Reliance Industries Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Reliance-Industries-Ltd/U41721WE2026PTC909894,Bitumen & HSD,Industrial,45.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b9100.0 Cr Capital. Objects: To carry on the business of infrastructure development, road construction, highway projects."", ""location"": ""West Bengal"", ""authorized_capital_cr"": 100.0, ""inferred_needs"": [""Construction Machinery""]}",2025-06-09 00:00:00,NEW,
66,PWD Maharashtra,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/pwd-maharashtra_5397.html,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the greenfield project at Madhya Pradesh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Madhya Pradesh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-05-11 00:00:00,NEW,
16,Adani Power Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Adani-Power-Ltd/U80833AN2026PTC785200,Bitumen & HSD,Industrial,45.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To carry on the business of infrastructure development, road construction, highway projects."", ""location"": ""Andhra Pradesh"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""Construction Machinery""]}",2025-04-21 00:00:00,NEW,
39,National Highways Authority of India,New Company Registration,MCA,https://www.zaubacorp.com/company/National-Highways-Authority-of-India/U58415TA2026PTC469639,Bitumen & HSD,Industrial,45.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of infrastructure development, road construction, highway projects."", ""location"": ""Tamil Nadu"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Construction Machinery""]}",2025-03-22 00:00:00,NEW,
78,Tata Power Company Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Tata-Power-Company-Ltd/U82319UT2026PTC856675,Bitumen & HSD,Industrial,45.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To carry on the business of infrastructure development, road construction, highway projects."", ""location"": ""Uttar Pradesh"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""Construction Machinery""]}",2025-03-04 00:00:00,NEW,
23,NTPC Ltd,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/ntpc-ltd.pdf,Furnace Oil & LDO,Industrial,45.0,90.0,"Thermic Fluid Heater [industrial_machinery] | NIT, Greenfield Project, CTO [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""Thermic Fluid Heater""], ""regulatory_events"": [""NIT"", ""Greenfield Project"", ""CTO""]}","{""description"": ""The rating factors in the term loan facility for the greenfield project at Chhattisgarh. The unit calls for installation of new thermic fluid heaters and boilers."", ""location"": ""Chhattisgarh"", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}]}",2025-02-04 00:00:00,NEW,
85,PWD Maharashtra,New Company Registration,MCA,https://www.zaubacorp.com/company/PWD-Maharashtra/U30172DE2026PTC115476,Thermic Fluid & Fuel Oil,Industrial,44.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Delhi"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2026-01-25 00:00:00,NEW,
73,Indian Oil Corporation Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/510252_72.pdf,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 40% capacity expansion in Chemical processing"", ""location"": ""Delhi"", ""capacity_increase_pct"": 40.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 40.0}",2025-12-27 00:00:00,NEW,
92,Grasim Industries Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/578647_92.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1000 Crore CAPEX for 30% capacity expansion in Power generation"", ""location"": ""Rajasthan"", ""capacity_increase_pct"": 30.0, ""capex_cr"": 1000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 30.0}",2025-12-09 00:00:00,NEW,
108,Tata Steel Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/562728_108.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1500 Crore CAPEX for 15% capacity expansion in Steel manufacturing"", ""location"": ""Uttar Pradesh"", ""capacity_increase_pct"": 15.0, ""capex_cr"": 1500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 15.0}",2025-11-30 00:00:00,NEW,
26,Adani Power Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/562907_25.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 250 Crore CAPEX for 25% capacity expansion in Power generation"", ""location"": ""Delhi"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 250.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-11-22 00:00:00,NEW,
64,Tata Power Company Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=88804,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",East Region,SO_EAST_01,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the capacity expansion of the sugar unit at West Bengal. The setup requires molasses handling and steam generation."", ""location"": ""West Bengal"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2025-11-06 00:00:00,NEW,
47,Tata Steel Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Tata-Steel-Ltd/U32559HA2026PTC292615,Furnace Oil & Coal,Industrial,39.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To manufacture and deal in bulk drugs, pharmaceutical formulations, and chemical solvents."", ""location"": ""Haryana"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Steam Boilers for process heat""]}",2025-10-22 00:00:00,NEW,
41,Gammon India,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/510837_40.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1500 Crore CAPEX for 25% capacity expansion in Power generation"", ""location"": ""Rajasthan"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 1500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-10-20 00:00:00,NEW,
87,Century Textiles,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/526553_87.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 250 Crore CAPEX for 20% capacity expansion in Power generation"", ""location"": ""Andhra Pradesh"", ""capacity_increase_pct"": 20.0, ""capex_cr"": 250.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 20.0}",2025-10-14 00:00:00,NEW,
45,Hindalco Industries,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/598782_44.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1500 Crore CAPEX for 25% capacity expansion in Power generation"", ""location"": ""Odisha"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 1500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-09-29 00:00:00,NEW,
116,Larsen & Toubro Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Larsen-&-Toubro-Ltd/U53976OD2026PTC509550,Furnace Oil & Coal,Industrial,39.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b9100.0 Cr Capital. Objects: To manufacture and deal in bulk drugs, pharmaceutical formulations, and chemical solvents."", ""location"": ""Odisha"", ""authorized_capital_cr"": 100.0, ""inferred_needs"": [""Steam Boilers for process heat""]}",2025-09-23 00:00:00,NEW,
2,Larsen & Toubro Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/583485_1.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 25% capacity expansion in Steel manufacturing"", ""location"": ""Punjab"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-09-19 00:00:00,NEW,
30,Tata Steel Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Tata-Steel-Ltd/U25500UT2026PTC610691,Furnace Oil & Coal,Industrial,39.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To manufacture and deal in bulk drugs, pharmaceutical formulations, and chemical solvents."", ""location"": ""Uttar Pradesh"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""Steam Boilers for process heat""]}",2025-09-10 00:00:00,NEW,
79,Bharat Petroleum Corp Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/564036_79.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1500 Crore CAPEX for 15% capacity expansion in Cement production"", ""location"": ""Andhra Pradesh"", ""capacity_increase_pct"": 15.0, ""capex_cr"": 1500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 15.0}",2025-08-17 00:00:00,NEW,
32,Ambuja Cements Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/598013_31.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1500 Crore CAPEX for 30% capacity expansion in Power generation"", ""location"": ""Madhya Pradesh"", ""capacity_increase_pct"": 30.0, ""capex_cr"": 1500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 30.0}",2025-07-16 00:00:00,NEW,
56,Tata Steel Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=22305,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the capacity expansion of the sugar unit at Haryana. The setup requires molasses handling and steam generation."", ""location"": ""Haryana"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2025-06-27 00:00:00,NEW,
65,Larsen & Toubro Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/540106_64.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 3000 Crore CAPEX for 20% capacity expansion in Power generation"", ""location"": ""Punjab"", ""capacity_increase_pct"": 20.0, ""capex_cr"": 3000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 20.0}",2025-06-25 00:00:00,NEW,
84,Adani Power Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/547972_84.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 30% capacity expansion in Steel manufacturing"", ""location"": ""Jharkhand"", ""capacity_increase_pct"": 30.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 30.0}",2025-06-24 00:00:00,NEW,
5,Border Roads Organisation,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/572802_4.pdf,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1500 Crore CAPEX for 15% capacity expansion in Textile operations"", ""location"": ""Chhattisgarh"", ""capacity_increase_pct"": 15.0, ""capex_cr"": 1500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 15.0}",2025-06-22 00:00:00,NEW,
4,Adani Power Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/579299_3.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1500 Crore CAPEX for 20% capacity expansion in Power generation"", ""location"": ""Chhattisgarh"", ""capacity_increase_pct"": 20.0, ""capex_cr"": 1500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 20.0}",2025-06-15 00:00:00,NEW,
96,Bharat Petroleum Corp Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Bharat-Petroleum-Corp-Ltd/U76100KA2026PTC537693,Furnace Oil & Coal,Industrial,39.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To manufacture and deal in bulk drugs, pharmaceutical formulations, and chemical solvents."", ""location"": ""Karnataka"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Steam Boilers for process heat""]}",2025-06-06 00:00:00,NEW,
14,Grasim Industries Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/576842_13.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1000 Crore CAPEX for 25% capacity expansion in Steel manufacturing"", ""location"": ""West Bengal"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 1000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-05-28 00:00:00,NEW,
71,Ultratech Cement Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/505784_70.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1000 Crore CAPEX for 15% capacity expansion in Cement production"", ""location"": ""Karnataka"", ""capacity_increase_pct"": 15.0, ""capex_cr"": 1000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 15.0}",2025-05-27 00:00:00,NEW,
101,Ambuja Cements Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/519632_101.pdf,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1500 Crore CAPEX for 40% capacity expansion in Chemical processing"", ""location"": ""Tamil Nadu"", ""capacity_increase_pct"": 40.0, ""capex_cr"": 1500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 40.0}",2025-05-20 00:00:00,NEW,
15,ACC Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/500000_14.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 250 Crore CAPEX for 40% capacity expansion in Steel manufacturing"", ""location"": ""Karnataka"", ""capacity_increase_pct"": 40.0, ""capex_cr"": 250.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 40.0}",2025-04-15 00:00:00,NEW,
49,ACC Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=34025,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the capacity expansion of the sugar unit at Chhattisgarh. The setup requires molasses handling and steam generation."", ""location"": ""Chhattisgarh"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2025-04-14 00:00:00,NEW,
69,Ultratech Cement Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=71015,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the capacity expansion of the sugar unit at Jharkhand. The setup requires molasses handling and steam generation."", ""location"": ""Jharkhand"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2025-04-08 00:00:00,NEW,
70,Shapoorji Pallonji,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/541334_69.pdf,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 250 Crore CAPEX for 20% capacity expansion in Textile operations"", ""location"": ""Jharkhand"", ""capacity_increase_pct"": 20.0, ""capex_cr"": 250.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 20.0}",2025-03-19 00:00:00,NEW,
46,JSW Steel Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/506004_45.pdf,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1000 Crore CAPEX for 15% capacity expansion in Power generation"", ""location"": ""Odisha"", ""capacity_increase_pct"": 15.0, ""capex_cr"": 1000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 15.0}",2025-01-20 00:00:00,NEW,
59,JSW Steel Ltd,Financial Announcement,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/521066_58.pdf,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1000 Crore CAPEX for 25% capacity expansion in Chemical processing"", ""location"": ""Madhya Pradesh"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 1000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-01-14 00:00:00,NEW,
60,Century Textiles,New Company Registration,MCA,https://www.zaubacorp.com/company/Century-Textiles/U16031HA2026PTC433713,Furnace Oil & Coal,Industrial,39.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To manufacture and deal in bulk drugs, pharmaceutical formulations, and chemical solvents."", ""location"": ""Haryana"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Steam Boilers for process heat""]}",2025-01-06 00:00:00,NEW,
1,National Highways Authority of India,New Company Registration,MCA,https://www.zaubacorp.com/company/National-Highways-Authority-of-India/U40202TA2026PTC347192,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Tamil Nadu"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2026-01-04 00:00:00,NEW,
90,Adani Power Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Adani-Power-Ltd/U22938KA2026PTC762713,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Karnataka"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2026-01-02 00:00:00,NEW,
13,Gammon India,New Company Registration,MCA,https://www.zaubacorp.com/company/Gammon-India/U49697KA2026PTC370291,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Karnataka"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-12-14 00:00:00,NEW,
93,NTPC Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/NTPC-Ltd/U87979GU2026PTC214672,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Gujarat"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-12-13 00:00:00,NEW,
105,Ambuja Cements Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/ambuja-cements-ltd_7278.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],East Region,SO_EAST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the road widening project at Odisha. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Odisha"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-10-23 00:00:00,NEW,
